priority,gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,missing_metabolites_count,missing_metabolites,equation
P0,YALI1E41893g,3.1.3.2,MNXR162386,R_PSP_m,R00582,0,,1 MNXM1094062@MNXD1 + 1 WATER@MNXD1 = 1 MNXM737787@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR190452,R_3NUCLE1,R01562,0,,1 MNXM1102173@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1105760@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR153054,R_NTP1,R00086,0,,1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188531,R_NTD4pp,R00511,0,,1 MNXM1103302@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1363925@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR95764,r0242,R01010,0,,1 MNXM460@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM77@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR104823,TMPPH_h,R02135,0,,1 MNXM662@MNXD1 + 1 WATER@MNXD1 = 1 MNXM730135@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188495,R_NDP3g,R00328,0,,1 MNXM1101285@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1103285@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR190216,R_FAOXC5C5OHm,R04137,2,MNXM1104561|MNXM1363971,1 MNXM1104561@MNXD1 = 1 MNXM1363971@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR190748,R_C2M26DCOAHLx,R06411,1,MNXM1363887,1 MNXM1104611@MNXD1 = 1 MNXM1363887@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR189548,r1474,,2,MNXM1101947|MNXM1101975,1 MNXM1101947@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1101975@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR188888,T2M26DCOAHLx,R06412,1,MNXM1363897,1 MNXM1104611@MNXD1 = 1 MNXM1363897@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR153431,r0734,R04749,2,MNXM1104717|MNXM1104721,1 MNXM1104717@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104721@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR153439,R_ECOAH5p,R04170,1,MNXM1104711,1 MNXM1104661@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104711@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR189315,R_HMR_3245,,2,MNXM1101925|MNXM1104140,1 MNXM1101925@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104140@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR192055,r0717,R04738,2,MNXM1104633|MNXM1364270,1 MNXM1104633@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1364270@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR198540,R_ECOAH12m,R04224,2,MNXM1104781|MNXM1364136,1 MNXM1104781@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1364136@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR198710,R_ECOAH1x,R03026,2,MNXM1105912|MNXM1363936,1 MNXM1105912@MNXD1 = 1 MNXM1363936@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR190956,R_ECOAH8p,,2,MNXM1103315|MNXM1104783,1 MNXM1103315@MNXD1 = 1 MNXM1104783@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR198541,r0669,,2,MNXM1104781|MNXM1364135,1 MNXM1104781@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1364135@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR153436,R_ECOAH4p,R04744,1,MNXM1104681,1 MNXM1104631@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104681@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR153432,r0731,R04746,2,MNXM1104724|MNXM1106007,1 MNXM1104724@MNXD1 = 1 MNXM1106007@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR105373,r0721,R04740,1,MNXM1104726,1 MNXM1104173@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104726@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR123259,R_HMR_3351,,2,MNXM1101919|MNXM741789,1 MNXM1101919@MNXD1 = 1 MNXM741789@MNXD1 + 1 WATER@MNXD1
P1,YALI0B10406g,4.2.1.17,MNXR192056,r0716,,2,MNXM1104633|MNXM1106167,1 MNXM1104633@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1106167@MNXD1
P1,YALI1A05459g,2.6.1.85,MNXR102311,R_PABB,R05552,1,MNXM729302,1 MNXM1458@MNXD1 + 1 WATER@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM729302@MNXD1
P1,YALI1A09694g,1.4.4.2,MNXR144960,R_GLYDHD,,2,MNXM740461|MNXM741247,1 MNXM13@MNXD1 + 1 MNXM740461@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM741247@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95754,R_ALDD3y,,1,MNXM821,1 MNXM1094052@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM821@MNXD1 + 1 WATER@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95716,R_ALCD22xim,,2,MNXM2604|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM2604@MNXD1 = 1 MNXM5476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95709,R_ALCD19c,R01036,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM435@MNXD1 = 1 MNXM89612@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95724,R_ALCD26xim,R02679,2,MNXM1686|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM518@MNXD1 = 1 MNXM1686@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95731,R_ALCDpp,,2,MNXM601|MNXM765,1 MNXM1108092@MNXD1 + 1 MNXM601@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 + 1 MNXM765@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95722,R_ALCD25xim,R02611,2,MNXM2476|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM473@MNXD1 = 1 MNXM2476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95725,R_ALCD2x,R00754,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 = 1 MNXM1108092@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95712,R_ALCD20y,R01550,2,MNXM3085|MNXM398,1 MNXM1@MNXD1 + 1 MNXM398@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3085@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR112092,R_CHOLD3,R08558,1,MNXM457,1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR103538,R_RE1711C_2,,2,MNXM8|MNXM8173,1 MNXM1057@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM8173@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95708,R_ALCD1,R00605,2,MNXM729799|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364673@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM729799@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95719,R_ALCD23yi,,2,MNXM5188|MNXM5189,1 MNXM1@MNXD1 + 1 MNXM5189@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5188@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR96697,R_CHOLD,R08557,2,MNXM457|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR138038,R_ALCD24xim,R05685,2,MNXM1711|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1711@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1670@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1A15227g,1.1.1.1,MNXR95729,R_BTS_nadph,R03545,2,MNXM1017|MNXM3230,1 MNXM1017@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1B02733g,3.1.1.5,MNXR101143,R_LPLIPAL1A141pp,,2,MNXM66|MNXM91053,1 MNXM1364443@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM91053@MNXD1 + 1 WATER@MNXD1
P1,YALI1E00760g,2.7.1.25,MNXR190609,R_ADSELK,R04928,2,MNXM1103323|MNXM1103360,1 MNXM1103323@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1103360@MNXD1 + 1 MNXM40333@MNXD1
P1,YALI1E01589g,1.5.1.5,MNXR188458,R_MTHFD2m,R01218,2,MNXM1102150|MNXM8,1 MNXM10@MNXD1 + 1 MNXM511@MNXD1 = 1 MNXM1102150@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E07676g,1.2.1.31,MNXR147607,R_AADSACYCL,R02317,1,MNXM748,1 MNXM1364547@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM748@MNXD1 + 1 WATER@MNXD1
P1,YALI1E07676g,1.2.1.31,MNXR95751,R_ALDD3,,2,MNXM8|MNXM821,1 MNXM1094052@MNXD1 + 1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM821@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P1,YALI1E07676g,1.2.1.31,MNXR152722,R_AASAD2,,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1368894@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM1364547@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E07676g,1.2.1.31,MNXR151528,R_AASAD3m,R03102,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1368894@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM1364547@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95754,R_ALDD3y,,1,MNXM821,1 MNXM1094052@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM821@MNXD1 + 1 WATER@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95716,R_ALCD22xim,,2,MNXM2604|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM2604@MNXD1 = 1 MNXM5476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95709,R_ALCD19c,R01036,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM435@MNXD1 = 1 MNXM89612@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95724,R_ALCD26xim,R02679,2,MNXM1686|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM518@MNXD1 = 1 MNXM1686@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95731,R_ALCDpp,,2,MNXM601|MNXM765,1 MNXM1108092@MNXD1 + 1 MNXM601@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 + 1 MNXM765@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95722,R_ALCD25xim,R02611,2,MNXM2476|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM473@MNXD1 = 1 MNXM2476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95725,R_ALCD2x,R00754,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 = 1 MNXM1108092@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95712,R_ALCD20y,R01550,2,MNXM3085|MNXM398,1 MNXM1@MNXD1 + 1 MNXM398@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3085@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR112092,R_CHOLD3,R08558,1,MNXM457,1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR103538,R_RE1711C_2,,2,MNXM8|MNXM8173,1 MNXM1057@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM8173@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95708,R_ALCD1,R00605,2,MNXM729799|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364673@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM729799@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95719,R_ALCD23yi,,2,MNXM5188|MNXM5189,1 MNXM1@MNXD1 + 1 MNXM5189@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5188@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR96697,R_CHOLD,R08557,2,MNXM457|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR138038,R_ALCD24xim,R05685,2,MNXM1711|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1711@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1670@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E09329g,1.1.1.1,MNXR95729,R_BTS_nadph,R03545,2,MNXM1017|MNXM3230,1 MNXM1017@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E10364g,2.5.1.47,MNXR152927,R_CYSS_trdrd,,1,MNXM726339,1 MNXM1094289@MNXD1 + 1 MNXM418@MNXD1 + 1 MNXM741334@MNXD1 = 1 MNXM26@MNXD1 + 1 MNXM726339@MNXD1 + 1 MNXM729076@MNXD1 + 1 MNXM738068@MNXD1
P1,YALI1E10364g,2.5.1.47,MNXR152862,R_ACSERLm,R03601,2,MNXM1368697|MNXM732923,1 MNXM1368697@MNXD1 + 1 MNXM418@MNXD1 = 1 MNXM26@MNXD1 + 1 MNXM732923@MNXD1
P1,YALI1E11255g,4.2.1.22,MNXR104317,SELCYSTS,R04942,2,MNXM731932|MNXM733066,1 MNXM731932@MNXD1 + 1 WATER@MNXD1 = 1 MNXM733066@MNXD1 + 1 MNXM737787@MNXD1
P1,YALI1E11768g,6.3.4.16,MNXR190531,R_AGAS_h,R00259,1,MNXM727276,1 MNXM1104266@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM1370620@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727276@MNXD1
P1,YALI1E11768g,6.3.4.16,MNXR96486,R_CBPSam_1,R07641,2,MNXM138|MNXM729302,1 MNXM1094693@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM138@MNXD1 + 2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E11768g,6.3.4.16,MNXR96884,R_CPS_m,R00149,2,MNXM138|MNXM729302,1 MNXM138@MNXD1 + 3 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM13@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM729302@MNXD1 + 1 WATER@MNXD1
P1,YALI1E12987g,4.3.1.17,MNXR94778,R_2AMACHYD,R08698,2,MNXM729302|MNXM734499,1 MNXM23@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM734499@MNXD1 + 1 WATER@MNXD1
P1,YALI1E14153g,1.3.1.76,MNXR197769,SHCHD2,,2,MNXM740871|MNXM8,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM740871@MNXD1 = 1 MNXM1372005@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E15432g,2.1.1.71,MNXR146288,R_RE3511R,,2,MNXM726694|MNXM739989,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM726694@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM739989@MNXD1
P1,YALI1E15432g,2.1.1.71,MNXR146259,R_RE0066R,,2,MNXM739989|MNXM741387,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM739989@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM741387@MNXD1
P1,YALI1E17214g,1.1.1.37,MNXR191188,R_RE2292C,,2,MNXM1106763|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM404@MNXD1 = 1 MNXM1106763@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E17214g,1.1.1.37,MNXR94842,R_HMR_6782,R03337,2,MNXM8|MNXM988,1 MNXM10@MNXD1 + 1 MNXM153@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM988@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95754,R_ALDD3y,,1,MNXM821,1 MNXM1094052@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM821@MNXD1 + 1 WATER@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95716,R_ALCD22xim,,2,MNXM2604|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM2604@MNXD1 = 1 MNXM5476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95709,R_ALCD19c,R01036,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM435@MNXD1 = 1 MNXM89612@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95724,R_ALCD26xim,R02679,2,MNXM1686|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM518@MNXD1 = 1 MNXM1686@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95731,R_ALCDpp,,2,MNXM601|MNXM765,1 MNXM1108092@MNXD1 + 1 MNXM601@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 + 1 MNXM765@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95722,R_ALCD25xim,R02611,2,MNXM2476|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM473@MNXD1 = 1 MNXM2476@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95725,R_ALCD2x,R00754,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM75@MNXD1 = 1 MNXM1108092@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95712,R_ALCD20y,R01550,2,MNXM3085|MNXM398,1 MNXM1@MNXD1 + 1 MNXM398@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3085@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR112092,R_CHOLD3,R08558,1,MNXM457,1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR103538,R_RE1711C_2,,2,MNXM8|MNXM8173,1 MNXM1057@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM8173@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95708,R_ALCD1,R00605,2,MNXM729799|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364673@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM729799@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95719,R_ALCD23yi,,2,MNXM5188|MNXM5189,1 MNXM1@MNXD1 + 1 MNXM5189@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5188@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR96697,R_CHOLD,R08557,2,MNXM457|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM457@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM90@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR138038,R_ALCD24xim,R05685,2,MNXM1711|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1711@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1670@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E21128g,1.1.1.1,MNXR95729,R_BTS_nadph,R03545,2,MNXM1017|MNXM3230,1 MNXM1017@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E22303g,1.1.1.38,MNXR101446,R_ME1m,R00214,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1107192@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E26513g,3.1.1.5,MNXR101143,R_LPLIPAL1A141pp,,2,MNXM66|MNXM91053,1 MNXM1364443@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM91053@MNXD1 + 1 WATER@MNXD1
P1,YALI1E26811g,1.1.1.49,MNXR191105,R_G6PDHg,R02736,1,MNXM1104491,1 MNXM1104491@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM1105856@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E26811g,1.1.1.49,MNXR192435,R_G6PADHh,,1,MNXM1104491,1 MNXM1104491@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM1105855@MNXD1 + 1 MNXM5@MNXD1
P1,YALI1E26811g,1.1.1.49,MNXR99877,R_G3PD2_1,R00844,1,MNXM66,1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 + 1 MNXM77@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM66@MNXD1
P1,YALI1E26811g,1.1.1.49,MNXR153708,R_G6PDH1er,R10520,2,MNXM1104491|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104491@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1364111@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E28575g,6.2.1.5,MNXR188878,SUCOASm,R00405,1,MNXM727276,1 MNXM1104774@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM25@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM727276@MNXD1
P1,YALI1E28575g,6.2.1.5,MNXR188281,R_ITCOALm,R02404,1,MNXM727276,1 MNXM1104182@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1747@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM727276@MNXD1
P1,YALI1E29179g,6.3.2.17,MNXR143109,R_FPGS_tm,,1,MNXM1103936,1 MNXM1103936@MNXD1 + 4 MNXM3@MNXD1 + 4 MNXM741173@MNXD1 = 1 MNXM1104336@MNXD1 + 4 MNXM40333@MNXD1 + 4 MNXM9@MNXD1
P1,YALI1E31947g,1.2.4.1,MNXR145926,r0383,,1,MNXM730605,1 MNXM1024@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM730605@MNXD1
P1,YALI1E31947g,1.2.4.1,MNXR102428,R_PDHam1mi,R00014,2,MNXM1705|MNXM256,1 MNXM13@MNXD1 + 1 MNXM1705@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM256@MNXD1
P1,YALI1E31947g,1.2.4.1,MNXR188625,R_PDHm,R00209,2,MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104266@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM23@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E33285g,4.1.2.27,MNXR198559,r0786,,2,MNXM1104091|MNXM1371121,1 MNXM1104091@MNXD1 = 1 MNXM1371121@MNXD1 + 1 MNXM187@MNXD1
P1,YALI1E35815g,1.2.1.41,MNXR99898,R_G5SD2,,1,MNXM8,1 MNXM1093051@MNXD1 + 1 MNXM8@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM10@MNXD1 + 1 MNXM1280@MNXD1 + 1 MNXM1@MNXD1
P1,YALI1E38749g,3.6.1.29,MNXR190682,R_AP4AH1,R00184,1,MNXM1103833,1 MNXM1103833@MNXD1 + 1 WATER@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM728294@MNXD1
P1,YALI1E38749g,3.6.1.29,MNXR96340,R_DNTP,R00187,1,MNXM3683,2 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3683@MNXD1 + 1 WATER@MNXD1
P1,YALI1E39221g,6.3.2.6,MNXR192576,R_PRASCSi,R04591,1,MNXM737371,1 MNXM1104647@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364497@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM737371@MNXD1
P1,YALI1E39693g,1.2.4.2,MNXR105310,r0163,R00621,2,MNXM256|MNXM3480,1 MNXM1368744@MNXD1 + 5 MNXM1@MNXD1 + 1 MNXM256@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM3480@MNXD1
P1,YALI1E39693g,1.2.4.2,MNXR146792,r0620,,2,MNXM256|MNXM3480,1 MNXM1024@MNXD1 + 1 MNXM3480@MNXD1 = 3 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM735015@MNXD1
